ProductCode,MinimumBeforeReorder,ReorderQuantity,LeadTime,Space
ABWB12/MC3/700 Yellow,0,0,5,0
ABWB12/MC3/800,0,0,5,0
ABWB12/MC3/800 Aqua,0,0,5,0
ABWB12/MC3/800 Charcoal Grey,0,0,5,0
ABWB12/MC3/800 Chilli Red,0,0,5,0
ABWB12/MC3/800 Denim Blue,0,0,5,0
ABWB12/MC3/800 Gum Leaf Green,0,0,5,0
ABWB12/MC3/800 Olive,0,0,5,0
ABWB12/MC3/800 Pilbara Red,0,0,5,0
ABWB12/MC3/800 Rich Blue,0,0,5,0
ABWB12/MC3/800 Standard,0,0,5,0
ABWB12/MC3/800 Yellow,0,0,5,0
ABWB12/MC3/800-Tiger Orange-800,0,0,5,0
ABWB12/MC3/5MF/800,0,0,5,0
ABWB12/MC3/5MF/800 -Aqua 700,0,0,5,0
ABWB12/MC3/5MF/800 -Aqua 800,0,0,5,0
ABWB12/MC3/5MF/800 -Charcoal Grey -700,0,0,5,0
ABWB12/MC3/5MF/800 -Charcoal Grey -800,0,0,5,0
ABWB12/MC3/5MF/800 -Chilli Red-700,0,0,5,0
ABWB12/MC3/5MF/800 -Chilli Red-800,0,0,5,0
ABWB12/MC3/5MF/800 -Custom-700,0,0,5,0
ABWB12/MC3/5MF/800 -Custom-800,0,0,5,0
ABWB12/MC3/5MF/800 -Denim Blue -700,0,0,5,0
ABWB12/MC3/5MF/800 -Denim Blue -800,0,0,5,0
ABWB12/MC3/5MF/800 -Gum Leaf Green -700,0,0,5,0
ABWB12/MC3/5MF/800 -Gum Leaf Green -800,0,0,5,0
ABWB12/MC3/5MF/800 -Olive -700,0,0,5,0
ABWB12/MC3/5MF/800 -Olive -800,0,0,5,0
ABWB12/MC3/5MF/800 -Pilbara Red -700,0,0,5,0
ABWB12/MC3/5MF/800 -Pilbara Red -800,0,0,5,0
ABWB12/MC3/5MF/800 -Rich Blue -700,0,0,5,0
ABWB12/MC3/5MF/800 -Rich Blue -800,0,0,5,0
ABWB12/MC3/5MF/800 -Standard -700,0,0,5,0
ABWB12/MC3/5MF/800 -Standard -800,0,0,5,0
ABWB12/MC3/5MF/800 -Yellow-700,0,0,5,0
ABWB12/MC3/5MF/800 -Yellow-800,0,0,5,0
ABWB12/MC3/800-Deep Purple-800,0,0,5,0
ABWB12/MC3/800-Pacific Blue-800,0,0,5,0
ABWB09F5/800,0,0,5,0
ABWB09F5/800 Rich Blue,0,0,5,0
ABWB09F5/800-Aqua 800,0,0,5,0
ABWBF5/800-Bright yellow-800,0,0,5,0
ABWBF5/800-Charcoal Grey-800,0,0,5,0
ABWBF5/800-Chilli Red-800,0,0,5,0
ABWBF5/800-Custom -800,0,0,5,0
ABWBF5/800-Denim Blue-800,0,0,5,0
ABWBF5/800-Gum Leaf Green-800,0,0,5,0
ABWBF5/800-Olive-800,0,0,5,0
ABWBF5/800-Pilbara Red-800,0,0,5,0
ABWB12/7.5Lt Chiller/700,0,0,5,0
ABWB12/5MF/700,0,0,5,0
ABWB12/5MF/700-Aqua,0,0,5,0
ABWB12/5MF/700-Charcoal Grey,0,0,5,0
ABWB12/5MF/700-Chilli Red,0,0,5,0
ABWB12/5MF/700-Custom-,0,0,5,0
ABWB12/5MF/700-Denim Blue,0,0,5,0
ABWB12/5MF/700-Gum Leaf Green,0,0,5,0
ABWB12/5MF/700-Olive,0,0,5,0
ABWB12/5MF/700-Pilbara Red,0,0,5,0
ABWB12/5MF/700-Rich Blue,0,0,5,0
ABWB12/5MF/700-Standard,0,0,5,0
ABWB12/5MF/700-Yellow,0,0,5,0
ABWB12/5MF/800,0,0,5,0
ABWB12/5MF/800 Aqua,0,0,5,0
ABWB12/5MF/800 Charcoal Grey,0,0,5,0
ABWB12/5MF/800-Chilli Red,0,0,5,0
ABWB12/5MF/800-Denim Blue,0,0,5,0
ABWB12/5MF/800-Gum Leaf Green,0,0,5,0
ABWB12/5MF/800-Olive,0,0,5,0
ABWB12/5MF/800-Pilbara Red,0,0,5,0
ABWB12/5MF/800-Rich Blue,0,0,5,0
ABWB12/5MF/800-Standard,0,0,5,0
ABWB12/5MF/800-Yellow,0,0,5,0
ABWB09/800-Gum Leaf Green,0,0,5,0
ABWB09/800,0,0,5,0
ABWB09/800-Aqua,0,0,5,0
ABWB09/800-Charcoal Grey,0,0,5,0
ABWB09/800-Chilli Red,0,0,5,0
ABWB09/800-Denim Blue,0,0,5,0
ABWB09/800-Olive,0,0,5,0
ABWB09/800-Pilbara Red,0,0,5,0
ABWB09/800-Rich Blue,0,0,5,0
ABWB12/800 Yarra Valley,0,0,5,0
ABWB09-MC,0,0,5,0
WW ABF-CBK-5,0,0,5,0
WW AB-FH-UNIV,0,0,5,0
AB-EV13,0,0,5,0
1904199,0,0,5,0
R157/N/39AIR/FL,0,0,5,0
Art Change,0,0,5,0
Evan Evans- artwork preparation cost,0,0,5,0
AW4001,0,0,5,0
AW1180,0,0,5,0
Austworld - AW1190,0,0,5,0
ASM-5AVA,0,0,5,0
ASM-6AC3,0,0,5,0
ASM-8AC7/C15,0,0,5,0
ASM-1AB12,0,0,5,0
ASM-10ADG,0,0,5,0
ASM-35AEB,0,0,5,0
ASM-7AF0,0,0,5,0
ASM-11AGT,0,0,5,0
ASM-39AHF,0,0,5,0
ASM-9AFT,0,0,5,0
ASM-4ABS14,0,0,5,0
ASM-3AB2UA14,0,0,5,0
ASM-2ABUA13,0,0,5,0
ASM-34AWM,0,0,5,0
PBA-7AF0AU,0,0,5,0
Labour Factory Floor for Testing,0,0,5,0
R05/N/1AB12/ID,0,0,5,0
Bread,0,0,5,0
Keefer Bros- BV-1/2,0,0,5,0
Tradelink - W15F,0,0,5,0
W15F,0,0,5,0
BWB15FG,0,0,5,0
BWB15MG,0,0,5,0
AB-EV6,0,0,5,0
Evan Evans- Banner 1000x2150 retractable,0,0,5,0
Evan Evans- Banner 1500x2250mm retractable,0,0,5,0
AB-EV7,0,0,5,0
AB-EV8,0,0,5,0
AB-EV16,0,0,5,0
AB-EV28,0,0,5,0
AB-EV27,0,0,5,0
AB-EV22,0,0,5,0
AB-EV24,0,0,5,0
AB-EV26,0,0,5,0
AB-EV30,0,0,5,0
AB-EV25,0,0,5,0
AB-EV23,0,0,5,0
AB-EV29,0,0,5,0
4966-4968 Base Mounting,0,0,5,0
BP12-16mm,0,0,5,0
R06/N/1AB12/FX,150,100,5,0
R36/N/4ABS14/FX,25,120,5,0
R10/N/1AB12/FL,0,0,5,0
R22/N/1AB12/FL,50,200,5,0
Beta Metal Freight,0,0,5,0
M137/BP/N/4ABS14T/ID,0,0,5,0
R186/N/PT/BD,40,200,5,0
PBA-12PPTF/R186,0,0,5,0
R41/N/17PDGT/AV,0,0,5,0
RVA-A1-BO-700 Stone,0,0,5,0
RVA-A1-BO-800 Stone,0,0,5,0
RVA-A2-BO-700 Dark Blue,0,0,5,0
RVA-A2-BO-800 Dark Blue,0,0,5,0
RVA-A3-BO-700 Red 50,4,8,5,0
RVA-A3-BO-800 Red 50,6,4,5,0
RVA-A4-BO-700 Lime green 257,0,0,5,0
RVA-A4-BO-800 Lime Green 257,0,0,5,0
RVA-A5-BO-700 Yellow 18,0,0,5,0
RVA-A5-BO-800 Yellow 18,0,0,5,0
RVA-A6-BO-700 Orange 61,0,0,5,0
RVA-A6-BO-800 Orange 61,0,0,5,0
RVA-A7-BO-700 Light Blue 325,0,0,5,0
RVA-A7-BO-800 Light Blue 325,0,0,5,0
RVA-A8-BO-700 Teal 338,0,0,5,0
RVA-A8-BO-800 Teal 338,0,0,5,0
RVA-A9-BO-700 Dark Green,0,0,5,0
RVA-A9-BO-800 Dark Green,0,0,5,0
RVA-B1-BO-700 Mountain Blue,0,0,5,0
RVA-B1-BO-800 Mountain Blue,0,0,5,0
RVA-B2-BO-700 Purple,0,0,5,0
RVA-B2-BO-800 Purple,0,0,5,0
RVA-B3-BO-700 White Tank,0,0,5,0
RVA-B3-BO-800 White Tank,0,0,5,0
RVA-B4-BO-700 Beige,0,0,5,0
RVA-B4-BO-800 Beige,0,0,5,0
R&V-BOG-Body-800 Dark Blue Graphic,0,0,5,0
R&V-BOG-Body-800 Light Blue 325 Graphic,0,0,5,0
ROI Failure Rate,0,0,5,0
Service Pack for SD13,0,0,5,0
Service Pack for SD14,0,0,5,0
Service Pack for SD12,0,0,5,0
BOPP_CLEAR,0,0,5,0
SF09 (09/002SS),0,0,5,0
SF09 09/002,0,0,5,0
R07/N/1AB12/FX,0,0,5,0
Blupura - Blusoda Box Fizz 30,0,0,5,0
Blupura - Blusoda Box Fizz 45,0,0,5,0
ABWBS Station Box 1500mm Abbe,0,0,5,0
R121/N/34AWM/FX,15,30,5,0
BWT-Bracket- BT81P1,0,0,5,0
R117/N/19PDGB/FX,10,50,5,0
R107/W/FL,200,400,5,0
MSA BF Pressure Regulator,0,0,5,0
Keefer Bros - loxeal 58.11,0,0,5,0
MFCL9550CDW - Printer,0,0,5,0
R168/W/AV,1,2,5,0
BSC Freight,0,0,5,0
4216 Universal aquaBUBBLER,0,0,5,0
Grandpackaging-BW,0,0,5,0
AABWB - Dummy,0,0,5,0
R114/W/29PCA/FL,15,30,5,0
R124/N/34AWM/ID,50,100,5,0
R14/N/1AB12/FX,400,1000,5,0
R259/W/FL,0,24,5,0
R258/W/FL,5,24,5,0
R260/N/FX,5,24,5,0
R103/N/26PWPRS/FL,50,200,5,0
13100,0,0,5,0
WW-F-A-12-CB+-0.5 (12),0,0,5,0
R18/N/1AB12/ID,200,1000,5,0
Credit card surcharge,0,0,5,0
Mouldem - Custom Graphic 2,0,0,5,0
Overcharge,0,0,5,0
PBA-6ACC3,0,0,5,0
PBA-8ACC7/C15,0,0,5,0
PBA-29PCA,0,0,5,0
PBA-6BCRS3,0,0,5,0
PBA-8BC7/C15,0,0,5,0
PBA-44CRS,0,0,5,0
Chiller Retrofit Kit,0,0,5,0
PBA-F1AB12,100,0,5,0
 AB12/7/0/RB/T:3/3895,0,0,5,0
 AB12/F0/H8/CG/T:10/3942,0,0,5,0
6984/AB12/H6CR/FPCR/T:10,0,0,5,0
6985/AB12/H7SY/FPSY/T:10,0,0,5,0
7070-7073/AB12/IN/H10DB/FPDB/T:10,0,0,5,0
7346/AB12/F0/C3/H7PB/FPPB/T:10,0,0,5,0
7359/AB12/H8PB/FPOG/T:10,0,0,5,0
7363/AB12/F0/VA/H8RB/FPSY/T:10,0,0,5,0
7367/AB12/H8PB/FPSY/T:10,0,0,5,0
7377/AB12/H7CG/FPCG/T:10,0,0,5,0
7378/AB12/F0/H8RB/FPRB/T:10,0,0,5,0
7379/H6RB/FPSY/T:10,0,0,5,0
7380/H7RB/FPSY/T:10,0,0,5,0
7383-7384/AB12/H7DB/FPPB/TG10,0,0,5,0
7650-7652 / Classic aB,0,0,5,0
7880-7883 / Classic aB,0,0,5,0
7989-7994/AB12/H7LG/FPCR/TR10/,0,0,5,0
8008/AB12/H7CG/FPCG/T10/,0,0,5,0
8009-10/AB12/H8CG/FPCG/T10/,0,0,5,0
8051 / Classic aB,0,0,5,0
8052-8054 / Classic aB,0,0,5,0
AB12/7/0/AQ/T:10/3752,0,0,5,0
AB12/7/0/AQ/T:4/3133,0,0,5,0
AB12/7/0/AQ/T:8/3132,0,0,5,0
AB12/7/0/BE/T:10/3624-3625,0,0,5,0
AB12/7/0/BE/T:10/3626,0,0,5,0
AB12/7/0/BE/T:10/3627,0,0,5,0
AB12/7/0/BE/T:10/3628,0,0,5,0
AB12/7/0/BE/T:2/3629-3630,0,0,5,0
AB12/7/0/BE/T:2/3631,0,0,5,0
AB12/7/0/BE/T:2/3632,0,0,5,0
AB12/7/0/BE/T:2/3633,0,0,5,0
AB12/7/0/CG/2930:G,0,0,5,0
AB12/7/0/CG/2966,0,0,5,0
AB12/7/0/CG/3145,0,0,5,0
AB12/7/0/CG/3146,0,0,5,0
AB12/7/0/CG/3147,0,0,5,0
AB12/7/0/CG/3148,0,0,5,0
AB12/7/0/CG/3149,0,0,5,0
AB12/7/0/CG/SY/T:10/3528,0,0,5,0
AB12/7/0/CG/T:1/3405,0,0,5,0
AB12/7/0/CG/T:10/3086,0,0,5,0
AB12/7/0/CG/T:10/3087,0,0,5,0
AB12/7/0/CG/T:10/3202,0,0,5,0
AB12/7/0/CG/T:10/3370,0,0,5,0
AB12/7/0/CG/T:10/3472,0,0,5,0
AB12/7/0/CG/T:10/3515,0,0,5,0
AB12/7/0/CG/T:10/3516,0,0,5,0
AB12/7/0/CG/T:10/3517,0,0,5,0
AB12/7/0/CG/T:10/3549,0,0,5,0
AB12/7/0/CG/T:10/3550,0,0,5,0
AB12/7/0/CG/T:10/3678-3681,0,0,5,0
AB12/7/0/CG/T:10/3723NZ,0,0,5,0
AB12/7/0/CG/T:10/3771,0,0,5,0
AB12/7/0/CG/T:10/3772-3776,0,0,5,0
AB12/7/0/CG/T:3/3532,0,0,5,0
AB12/7/0/CG/T:3/3684,0,0,5,0
AB12/7/0/CG/T:3/3685-3690,0,0,5,0
AB12/7/0/CG/T:8/3041,0,0,5,0
AB12/7/0/CG/T:8/3042,0,0,5,0
AB12/7/0/CG/T:8/3043,0,0,5,0
AB12/7/0/CG/T:9/3199,0,0,5,0
AB12/7/0/CG/T:9/3381,0,0,5,0
AB12/7/0/CG/T:9/3382,0,0,5,0
AB12/7/0/CG/T:9/3763,0,0,5,0
AB12/7/0/CG/T:9/3764,0,0,5,0
AB12/7/0/CG/T:9/3765,0,0,5,0
AB12/7/0/CR/CG/T:10/3827,0,0,5,0
AB12/7/0/CR/CG/T:10/3828,0,0,5,0
AB12/7/0/CR/RB/T:10/3719,0,0,5,0
AB12/7/0/CR/RB/T:4/3371,0,0,5,0
AB12/7/0/CR/T:10/3489,0,0,5,0
AB12/7/0/CR/T:11/3521,0,0,5,0
AB12/7/0/CR/T:11/3522,0,0,5,0
AB12/7/0/CR/T:2/3411,0,0,5,0
AB12/7/0/CR/T:2/3412,0,0,5,0
AB12/7/0/CR/T:2/3613,0,0,5,0
AB12/7/0/CR/T:2/3781,0,0,5,0
AB12/7/0/CR/T:2/3782,0,0,5,0
AB12/7/0/CR/T:3/3259,0,0,5,0
AB12/7/0/CR/T:3/3260,0,0,5,0
AB12/7/0/CR/T:4/3133,0,0,5,0
AB12/7/0/CR/T:4/3134,0,0,5,0
AB12/7/0/CR/T:8/3579,0,0,5,0
AB12/7/0/DB/T:2/3709,0,0,5,0
AB12/7/0/DB/T:2/3710,0,0,5,0
AB12/7/0/DB/T:9/3900,0,0,5,0
AB12/7/0/DB/T:9/3901-3902,0,0,5,0
AB12/7/0/GLG/2848:G,0,0,5,0
AB12/7/0/GLG/T:10/3545,0,0,5,0
AB12/7/0/GLG/T:10/3546,0,0,5,0
AB12/7/0/GLG/T:10/3547,0,0,5,0
AB12/7/0/GLG/T:10/3548,0,0,5,0
AB12/7/0/GLG/T:10/3682,0,0,5,0
AB12/7/0/GLG/T:10/3815,0,0,5,0
AB12/7/0/GLG/T:10/3816,0,0,5,0
AB12/7/0/GLG/T:11/3813,0,0,5,0
AB12/7/0/OG/2813,0,0,5,0
AB12/7/0/OG/AQ/T:2/3846,0,0,5,0
AB12/7/0/OG/AQ/T:9/3672,0,0,5,0
AB12/7/0/OG/AQ/T:9/3673,0,0,5,0
AB12/7/0/OG/CG/T:3/3783,0,0,5,0
AB12/7/0/OG/GLG/T:8/3578,0,0,5,0
AB12/7/0/OG/PB/T:11/3812,0,0,5,0
AB12/7/0/OG/SY/T:10/3720,0,0,5,0
AB12/7/0/OG/T:10/3814,0,0,5,0
AB12/7/0/OG/T:2/3265,0,0,5,0
AB12/7/0/OG/T:2/3266,0,0,5,0
AB12/7/0/OG/T:2/3267,0,0,5,0
AB12/7/0/OG/T:3/3284,0,0,5,0
AB12/7/0/OG/T:3/3896,0,0,5,0
AB12/7/0/OG/T:3/3897,0,0,5,0
AB12/7/0/OG/T:9/3806,0,0,5,0
AB12/7/0/OG/T:9/3807,0,0,5,0
AB12/7/0/OG/T:9/3808,0,0,5,0
AB12/7/0/PB/3023,0,0,5,0
AB12/7/0/PB/3045,0,0,5,0
AB12/7/0/PB/DB/2892,0,0,5,0
AB12/7/0/PB/T:10/3177,0,0,5,0
AB12/7/0/PB/T:10/3178,0,0,5,0
AB12/7/0/PB/T:10/3413,0,0,5,0
AB12/7/0/RB/2861:G,0,0,5,0
AB12/7/0/RB/3022,0,0,5,0
AB12/7/0/RB/CR/T:3/3253,0,0,5,0
AB12/7/0/RB/T:1/3276,0,0,5,0
AB12/7/0/RB/T:10/3298,0,0,5,0
AB12/7/0/RB/T:11/3659,0,0,5,0
AB12/7/0/RB/T:2/3289,0,0,5,0
AB12/7/0/RB/T:3/3894,0,0,5,0
AB12/7/0/SY/T:10/3286,0,0,5,0
AB12/7/0/SY/T:10/3287,0,0,5,0
AB12/7/0/SY/T:10/3788,0,0,5,0
AB12/7/0/T:11/CR/3224,0,0,5,0
AB12/7/0/T:11/CR/3224-3226,0,0,5,0
AB12/7/0/T:11/CR/3225,0,0,5,0
AB12/7/0/T:11/CR/3226,0,0,5,0
AB12/7/0/T:2/CR/3219,0,0,5,0
AB12/7/0/T:2/CR/3220,0,0,5,0
AB12/7/0/T:2/CR/3221,0,0,5,0
AB12/7/0/T:2/CR/3222,0,0,5,0
AB12/7/0/T:2/CR/3223,0,0,5,0
AB12/7/0/TO/SY/T:3/3182,0,0,5,0
AB12/7/0/TO/T:4/3438,0,0,5,0
AB12/7/0/TO/T:8/3580,0,0,5,0
AB12/7/15/CG/T:10/3487,0,0,5,0
AB12/7/CG/T:10/3677,0,0,5,0
AB12/8/0/AQ/CG/T:9/2959,0,0,5,0
AB12/8/0/AQ/CR/T:3/3415,0,0,5,0
AB12/8/0/AQ/T:10/3304,0,0,5,0
AB12/8/0/BE/T:10/3616,0,0,5,0
AB12/8/0/BE/T:10/3617,0,0,5,0
AB12/8/0/BE/T:10/3618-3619,0,0,5,0
AB12/8/0/BE/T:2/3620-3621,0,0,5,0
AB12/8/0/BE/T:2/3622-3623,0,0,5,0
ab12/8/0/CG,0,0,5,0
AB12/8/0/CG/2705:G,0,0,5,0
AB12/8/0/CG/2706,0,0,5,0
AB12/8/0/CG/2795:G,0,0,5,0
AB12/8/0/CG/2855:G,0,0,5,0
AB12/8/0/CG/2856,0,0,5,0
AB12/8/0/CG/2857,0,0,5,0
AB12/8/0/CG/2859:G,0,0,5,0
AB12/8/0/CG/2866,0,0,5,0
AB12/8/0/CG/2881:G,0,0,5,0
AB12/8/0/CG/2883:G,0,0,5,0
AB12/8/0/CG/2884,0,0,5,0
AB12/8/0/CG/2908:G,0,0,5,0
AB12/8/0/CG/2909,0,0,5,0
AB12/8/0/CG/2965,0,0,5,0
AB12/8/0/CG/2976:G,0,0,5,0
AB12/8/0/CG/2977,0,0,5,0
AB12/8/0/CG/2978,0,0,5,0
AB12/8/0/CG/2979,0,0,5,0
AB12/8/0/CG/2980:G,0,0,5,0
AB12/8/0/CG/2983:G,0,0,5,0
AB12/8/0/CG/2984,0,0,5,0
AB12/8/0/CG/2985,0,0,5,0
AB12/8/0/CG/3002:G,0,0,5,0
AB12/8/0/CG/3003,0,0,5,0
AB12/8/0/CG/3004,0,0,5,0
AB12/8/0/CG/3005,0,0,5,0
AB12/8/0/CG/3011:G,0,0,5,0
AB12/8/0/CG/3034:G,0,0,5,0
AB12/8/0/CG/3064,0,0,5,0
AB12/8/0/CG/3065,0,0,5,0
AB12/8/0/CG/3066,0,0,5,0
AB12/8/0/CG/3067,0,0,5,0
AB12/8/0/CG/3071,0,0,5,0
AB12/8/0/CG/3072,0,0,5,0
AB12/8/0/CG/3073,0,0,5,0
AB12/8/0/CG/3074,0,0,5,0
AB12/8/0/CG/3075,0,0,5,0
AB12/8/0/CG/3076,0,0,5,0
AB12/8/0/CG/3077,0,0,5,0
AB12/8/0/CG/3078,0,0,5,0
AB12/8/0/CG/AQ/T:10/3824,0,0,5,0
AB12/8/0/CG/AQ/T:3/2957,0,0,5,0
AB12/8/0/CG/AQ/T:9/2958,0,0,5,0
AB12/8/0/CG/CR/T:3/2955,0,0,5,0
AB12/8/0/CG/CR/T:9/2960,0,0,5,0
AB12/8/0/CG/DP/T:3/3576,0,0,5,0
AB12/8/0/CG/SY/T:10/3852,0,0,5,0
AB12/8/0/CG/SY/T:2/3383,0,0,5,0
AB12/8/0/CG/SY/T:2/3384,0,0,5,0
AB12/8/0/CG/SY/T:2/3385,0,0,5,0
AB12/8/0/CG/SY/T:2/3386,0,0,5,0
AB12/8/0/CG/T:1/3435,0,0,5,0
AB12/8/0/CG/T:10/3017,0,0,5,0
AB12/8/0/CG/T:10/3018,0,0,5,0
AB12/8/0/CG/T:10/3059:G,0,0,5,0
AB12/8/0/CG/T:10/3060,0,0,5,0
AB12/8/0/CG/T:10/3068,0,0,5,0
AB12/8/0/CG/T:10/3069,0,0,5,0
AB12/8/0/CG/T:10/3106,0,0,5,0
AB12/8/0/CG/T:10/3129,0,0,5,0
AB12/8/0/CG/T:10/3130,0,0,5,0
AB12/8/0/CG/T:10/3131,0,0,5,0
AB12/8/0/CG/T:10/3167,0,0,5,0
AB12/8/0/CG/T:10/3179,0,0,5,0
AB12/8/0/CG/T:10/3180,0,0,5,0
AB12/8/0/CG/T:10/3367,0,0,5,0
AB12/8/0/CG/T:10/3484,0,0,5,0
AB12/8/0/CG/T:10/3496,0,0,5,0
AB12/8/0/CG/T:10/3497,0,0,5,0
AB12/8/0/CG/T:10/3498,0,0,5,0
AB12/8/0/CG/T:10/3499,0,0,5,0
AB12/8/0/CG/T:10/3508,0,0,5,0
AB12/8/0/CG/T:10/3509-3513,0,0,5,0
AB12/8/0/CG/T:10/3647,0,0,5,0
AB12/8/0/CG/T:10/3711,0,0,5,0
AB12/8/0/CG/T:10/3712-3714,0,0,5,0
AB12/8/0/CG/T:10/3768,0,0,5,0
AB12/8/0/CG/T:10/3777-3778,0,0,5,0
AB12/8/0/CG/T:10/3789,0,0,5,0
AB12/8/0/CG/T:10/3906,0,0,5,0
AB12/8/0/CG/T:10/3907,0,0,5,0
AB12/8/0/CG/T:10/3908,0,0,5,0
AB12/8/0/CG/T:11/3088,0,0,5,0
AB12/8/0/CG/T:11/3089,0,0,5,0
AB12/8/0/CG/T:11/3090,0,0,5,0
AB12/8/0/CG/T:11/3091,0,0,5,0
AB12/8/0/CG/T:11/3092,0,0,5,0
AB12/8/0/CG/T:11/3093,0,0,5,0
AB12/8/0/CG/T:11/3205,0,0,5,0
AB12/8/0/CG/T:2/3366,0,0,5,0
AB12/8/0/CG/T:2/3491,0,0,5,0
AB12/8/0/CG/T:2/3492,0,0,5,0
AB12/8/0/CG/T:2/3500,0,0,5,0
AB12/8/0/CG/T:2/3501,0,0,5,0
AB12/8/0/CG/T:2/3889,0,0,5,0
AB12/8/0/CG/T:2/3890,0,0,5,0
AB12/8/0/CG/T:2/3891,0,0,5,0
AB12/8/0/CG/T:3/3125,0,0,5,0
AB12/8/0/CG/T:3/3271,0,0,5,0
AB12/8/0/CG/T:3/3272,0,0,5,0
AB12/8/0/CG/T:3/3273,0,0,5,0
AB12/8/0/CG/T:3/3288,0,0,5,0
AB12/8/0/CG/T:3/3453,0,0,5,0
AB12/8/0/CG/T:3/3454,0,0,5,0
AB12/8/0/CG/T:3/3533,0,0,5,0
AB12/8/0/CG/T:3/3779,0,0,5,0
AB12/8/0/CG/T:3/3780,0,0,5,0
AB12/8/0/CG/T:3/3832,0,0,5,0
AB12/8/0/CG/T:3/3876,0,0,5,0
AB12/8/0/CG/T:5/3663,0,0,5,0
AB12/8/0/CG/T:5/3829,0,0,5,0
AB12/8/0/CG/T:9/3118,0,0,5,0
AB12/8/0/CG/T:9/3119,0,0,5,0
AB12/8/0/CG/T:9/3172,0,0,5,0
AB12/8/0/CG/T:9/3200,0,0,5,0
AB12/8/0/CG/T:9/3379,0,0,5,0
AB12/8/0/CG/T:9/3380,0,0,5,0
AB12/8/0/CG/T:9/3551,0,0,5,0
AB12/8/0/CG/T:9/3552,0,0,5,0
AB12/8/0/CG/T:9/3553,0,0,5,0
AB12/8/0/CG/T:9/3554,0,0,5,0
AB12/8/0/CG/T:9/3557,0,0,5,0
AB12/8/0/CG/T:9/3655,0,0,5,0
AB12/8/0/CG/T:9/3656,0,0,5,0
AB12/8/0/CG/T:9/3898,0,0,5,0
AB12/8/0/CR/2899:G,0,0,5,0
AB12/8/0/CR/CG/T:10/3730,0,0,5,0
AB12/8/0/CR/CG/T:3/2956,0,0,5,0
AB12/8/0/CR/DB/T:10/3559,0,0,5,0
AB12/8/0/CR/RB/T:10/3860,0,0,5,0
AB12/8/0/CR/RB/T:10/3861,0,0,5,0
AB12/8/0/CR/RB/T:10/3862,0,0,5,0
AB12/8/0/CR/RB/T:10/3863,0,0,5,0
AB12/8/0/CR/RB/T:11/3127,0,0,5,0
AB12/8/0/CR/T:10/3084,0,0,5,0
AB12/8/0/CR/T:10/3085,0,0,5,0
AB12/8/0/CR/T:11/3518,0,0,5,0
AB12/8/0/CR/T:11/3519,0,0,5,0
AB12/8/0/CR/T:11/3520,0,0,5,0
AB12/8/0/CR/T:3/3536NZ,0,0,5,0
AB12/8/0/CR/T:9/3173,0,0,5,0
AB12/8/0/CR/T:9/3464,0,0,5,0
AB12/8/0/CW/2842:G,0,0,5,0
AB12/8/0/CW/2871,0,0,5,0
AB12/8/0/CW/3096,0,0,5,0
AB12/8/0/DB/2910:G,0,0,5,0
AB12/8/0/DB/3097,0,0,5,0
AB12/8/0/DB/T:3/3538NZ,0,0,5,0
AB12/8/0/DB/TO/2938,0,0,5,0
AB12/8/0/DP/2885:G,0,0,5,0
AB12/8/0/DP/T:3/3245,0,0,5,0
AB12/8/0/GLG/2849,0,0,5,0
AB12/8/0/GLG/3235NZ,0,0,5,0
AB12/8/0/GLG/3236NZ,0,0,5,0
AB12/8/0/GLG/CG/T:10/3839,0,0,5,0
AB12/8/0/GLG/CG/T:10/3840,0,0,5,0
AB12/8/0/GLG/CG/T:10/3841,0,0,5,0
AB12/8/0/GLG/OG/T:10/3569,0,0,5,0
AB12/8/0/GLG/SY/T:10/3754,0,0,5,0
AB12/8/0/GLG/T:10/3407,0,0,5,0
AB12/8/0/GLG/T:10/3408,0,0,5,0
AB12/8/0/GLG/T:10/3409,0,0,5,0
AB12/8/0/OG/2862:G,0,0,5,0
AB12/8/0/OG/2906,0,0,5,0
AB12/8/0/OG/2907,0,0,5,0
AB12/8/0/OG/3033,0,0,5,0
AB12/8/0/OG/3040NZ,0,0,5,0
AB12/8/0/OG/SY/2715:G,0,0,5,0
AB12/8/0/OG/T:10/3581,0,0,5,0
AB12/8/0/OG/T:10/3582 ,0,0,5,0
AB12/8/0/OG/T:2/3033,0,0,5,0
AB12/8/0/OG/T:2/3098,0,0,5,0
AB12/8/0/OG/T:2/3099,0,0,5,0
AB12/8/0/OG/T:3/3247,0,0,5,0
AB12/8/0/OG/T:3/3537NZ,0,0,5,0
AB12/8/0/OG/T:4/3376,0,0,5,0
AB12/8/0/OG/T:4/3524,0,0,5,0
AB12/8/0/OG/T:4/3525,0,0,5,0
AB12/8/0/OG/T:4/3526,0,0,5,0
AB12/8/0/OG/T:4/3527,0,0,5,0
AB12/8/0/OG/T:9/3120,0,0,5,0
AB12/8/0/OG/T:9/3121,0,0,5,0
AB12/8/0/OG/T:9/3463,0,0,5,0
AB12/8/0/OLG/T:3/3227,0,0,5,0
AB12/8/0/OLG/T:3/3228,0,0,5,0
AB12/8/0/PB/2869:G,0,0,5,0
AB12/8/0/PB/CR/T:9/3866,0,0,5,0
AB12/8/0/PB/DB/2891:G,0,0,5,0
AB12/8/0/PB/OG/T:11/3568,0,0,5,0
